2018-05-01, 0,01619999, 0,01610000, -0,61722260
2018-05-01, 0,01617982, 0,01615000, -0,18430366
2018-05-01, 0,01610011, 0,01623500, 0,83782036
2018-05-01, 0,01618000, 0,01611006, -0,43226205
2018-05-02, 0,01630000, 0,01655880, 1,58773006
2018-05-07, 0,01651000, 0,01731698, 4,88782556
2018-05-07, 0,01759373, 0,01753640, -0,32585472
2018-05-07, 0,01770068, 0,01753321, -0,94612184
2018-05-08, 0,01761000, 0,01768711, 0,43787621
2018-05-08, 0,01777999, 0,01777805, -0,01091114
2018-05-14, 0,01668001, 0,01637000, -1,85857203
2018-05-15, 0,01679002, 0,01641510, -2,23299317
2018-05-16, 0,01671500, 0,01658592, -0,77224050
2018-05-16, 0,01647005, 0,01651001, 0,24262221
2018-05-16, 0,01664999, 0,01656505, -0,51015046
2018-05-16, 0,01673000, 0,01665458, -0,45080693
2018-05-16, 0,01672000, 0,01652000, -1,19617225
2018-05-16, 0,01659100, 0,01655564, -0,21312760
2018-05-17, 0,01658500, 0,01663270, 0,28760929
2018-05-18, 0,01641000, 0,01630011, -0,66965265
2018-05-18, 0,01639000, 0,01627002, -0,73203173
2018-05-18, 0,01667833, 0,01645746, -1,32429326
2018-05-26, 0,01597980, 0,01595679, -0,14399429
2018-05-26, 0,01597980, 0,01594000, -0,24906444
2018-05-27, 0,01600000, 0,01599000, -0,06250000
2018-05-28, 0,01584703, 0,01580300, -0,27784386
2018-05-28, 0,01570205, 0,01578967, 0,55801631
2018-05-28, 0,01570938, 0,01570000, -0,05970955
2018-05-29, 0,01578684, 0,01566999, -0,74017346
2018-05-29, 0,01575499, 0,01579999, 0,28562379
2018-05-30, 0,01611000, 0,01590250, -1,28801986
2018-06-04, 0,01617500, 0,01600511, -1,05032457
2018-06-05, 0,01607962, 0,01585234, -1,41346624
2018-06-12, 0,01554118, 0,01561000, 0,44282352
2018-06-12, 0,01550014, 0,01556882, 0,44309277
2018-06-16, 0,01486351, 0,01488900, 0,17149381
2018-06-17, 0,01491990, 0,01489182, -0,18820501
2018-06-17, 0,01489600, 0,01489500, -0,00671321
2018-05-03, h
2018-05-11, h
2018-05-17, h
2018-05-22, h
2018-05-24, h
2018-05-26, h
2018-06-02, h
2018-06-05, h
2018-06-10, h
2018-06-14, h
2018-06-21, h
2018-05-03, h
2018-05-11, h
2018-05-17, h
2018-05-22, h
2018-05-24, h
2018-05-26, h
2018-06-02, h
2018-06-05, h
2018-06-10, h
2018-06-14, h
2018-06-21, h
